latitude,longitude,time,severity
1.3750425847696457,103.83542248218272,2024-02-03 21:51:04.444595,7
1.413415141796005,103.81202773449795,2023-10-27 14:21:04.444595,8
1.3544977648644831,103.87549011041376,2024-05-18 13:59:00.444595,1
1.4187959924530422,103.88850218512118,2023-06-28 01:53:29.444595,4
1.3718346702241921,103.81002517440758,2023-09-15 17:33:26.444595,3
1.360151049820783,103.87589845547524,2023-06-10 14:23:42.444595,1
1.4045164228291092,103.8017060486259,2023-12-03 02:23:35.444595,8
1.3422118300806243,103.89670549180772,2023-08-06 11:35:19.444595,1
1.43118340321391,103.86150580206352,2024-01-11 15:14:09.444595,8
1.3405165023811803,103.85524390589916,2023-07-21 19:15:20.444595,3
1.4145598190475852,103.82959498335889,2023-08-09 10:11:43.444595,1
1.369700877051138,103.89292916715698,2023-08-18 05:31:12.444595,3
1.4208713424334853,103.82659056273368,2023-11-19 02:02:37.444595,7
1.445840739962918,103.88281466132167,2023-09-20 21:43:43.444595,1
1.3673628457871954,103.89851086793372,2024-03-09 13:08:24.444595,9
1.403377306785962,103.87833966455149,2023-11-28 23:16:09.444595,4
1.4051246124399024,103.85189899203864,2024-04-29 10:43:17.444595,4
1.402947709636996,103.80660742638517,2024-04-07 10:39:31.444595,7
1.364538979590468,103.8472413789171,2024-02-01 14:54:23.444595,7
1.4448023912668684,103.84382559469717,2024-04-26 14:41:02.444595,7
1.389183791647939,103.8202796041187,2023-11-07 09:59:03.444595,5
1.4331049539718241,103.84235876367143,2023-07-20 01:43:11.444595,3
1.4169427202849254,103.83577578840803,2023-10-06 09:46:09.444595,6
1.3727180645940646,103.81636842611516,2023-07-13 01:04:42.444595,5
1.4295177601672724,103.84413741433325,2024-05-06 00:17:17.444595,3
1.3836156314931682,103.82627999563245,2023-09-19 07:43:11.444595,1
1.4369213516822277,103.85220624206823,2024-05-15 14:15:29.444595,2
1.4039400159899444,103.80351600597162,2024-01-26 19:06:30.444595,6
1.4369908898040338,103.89062314197874,2023-09-26 21:25:42.444595,6
1.4161784749085542,103.88163643055199,2023-10-29 10:09:26.444595,9
1.4197779707801605,103.85525813325106,2023-11-22 11:52:23.444595,5
1.3951456820119372,103.88518085827573,2023-12-22 15:27:48.444595,1
1.4451691998195546,103.89623950738108,2023-07-16 05:06:05.444595,7
1.4108389219152602,103.81105222940526,2023-08-19 04:31:55.444595,2
1.3866240553413998,103.86308318084099,2024-01-02 18:44:46.444595,2
1.4067032535540718,103.89979940009357,2023-12-14 16:20:59.444595,4
1.3421112518140268,103.89878891693336,2023-07-01 01:44:04.444595,1
1.3731732298342005,103.86033229922907,2023-07-24 16:52:48.444595,4
1.4126190891241954,103.81280208704509,2023-10-12 21:30:31.444595,2
1.371908536793149,103.85831928309905,2023-06-03 00:32:13.444595,4
1.4079816971898726,103.80020646355744,2023-12-28 12:17:58.444595,2
1.3871645571040343,103.81989113346668,2024-03-21 21:58:02.444595,5
1.3549021470644695,103.895612315956,2023-12-06 13:59:16.444595,8
1.3728110558551634,103.83304405726028,2023-07-16 23:17:51.444595,7
1.4026961401771392,103.86383901057769,2024-01-13 14:59:34.444595,5
1.404996003737299,103.82808594946323,2023-10-08 04:01:54.444595,6
1.4031757773734537,103.89478218871116,2023-11-02 15:51:45.444595,7
1.4118520901842846,103.87285587299495,2024-01-20 16:21:32.444595,1
1.4117313597001857,103.83296511575814,2024-03-26 02:03:19.444595,5
1.3874560278977373,103.87917614211804,2023-11-11 03:54:09.444595,4
1.4386201255436168,103.81081655244763,2024-02-04 19:44:26.444595,8
1.3804318057052687,103.83923189400655,2023-12-18 08:25:00.444595,1
1.387945141779219,103.82212181277316,2024-04-25 02:44:35.444595,1
1.4381115690517239,103.86837264472761,2023-07-18 16:49:50.444595,9
1.4286813387950694,103.81024462817719,2024-02-19 14:32:58.444595,4
1.4174277441894403,103.83970258322827,2023-07-09 21:49:55.444595,7
1.3510249576043531,103.82766497302092,2023-08-18 07:15:29.444595,6
1.441143087511914,103.85063429193238,2024-03-03 03:49:13.444595,8
1.4185665429504022,103.83498976805039,2023-12-30 08:35:35.444595,4
1.4498731707224652,103.8706410577667,2023-08-22 07:58:44.444595,3
1.3564393135123793,103.8024577024307,2024-05-06 06:36:58.444595,9
1.4354938663105035,103.86339869213059,2024-04-28 11:25:32.444595,2
1.3578742228144014,103.82305712896938,2024-03-08 13:09:37.444595,4
1.407711552071223,103.82687090287568,2023-12-12 10:02:18.444595,9
1.3536201981134386,103.88002556035836,2024-02-26 01:40:53.444595,4
1.4332809052254458,103.89555683939805,2023-10-06 00:46:23.444595,6
1.4288050854597512,103.8316550210027,2024-05-15 03:41:17.444595,2
1.4026010812476053,103.88268052703691,2024-02-26 03:46:52.444595,3
1.38479016269486,103.81039908379712,2024-04-09 03:15:30.444595,7
1.3476083695000654,103.86339816530074,2023-08-18 01:16:20.444595,4
1.416717165045902,103.8751032299535,2023-07-21 08:36:31.444595,3
1.3898896950945876,103.81559779280344,2023-09-12 19:47:55.444595,6
1.4194261159417383,103.84260023876696,2024-02-29 19:54:33.444595,4
1.4353020558521492,103.8892707164249,2024-01-26 23:39:45.444595,6
1.4473073655503175,103.81035784634483,2023-06-16 15:05:32.444595,2
1.4341383676631871,103.80180963582015,2023-09-27 06:22:36.444595,2
1.3412885492603503,103.8590585379048,2023-07-06 19:35:38.444595,6
1.37959758709262,103.8435531540531,2023-08-12 21:38:34.444595,9
1.4202989618666464,103.8798689248884,2023-10-17 01:58:31.444595,4
1.3588792644987586,103.89234555382042,2023-12-30 21:58:05.444595,3
1.3973140266824542,103.82991536445438,2024-03-31 07:37:44.444595,3
1.345977178717318,103.83884041171692,2023-10-19 11:07:51.444595,5
1.361999617738604,103.84862720863293,2024-04-12 00:33:08.444595,8
1.3420373973906676,103.85881514604353,2024-05-20 02:42:45.444595,9
1.4273067473693162,103.89838538296817,2023-11-14 15:43:06.444595,9
1.3646317156866419,103.86973302508301,2023-09-16 03:49:14.444595,6
1.3779886848766594,103.83895485073455,2024-01-21 17:12:48.444595,6
1.4420889422812149,103.82637676864505,2023-06-19 17:52:34.444595,4
1.4174855842115885,103.89446257184221,2024-04-22 05:20:56.444595,8
1.343502282248444,103.81355484331085,2024-05-01 19:30:41.444595,7
1.3581163572147705,103.87202658525048,2023-10-14 10:01:16.444595,1
1.408362624164974,103.89253950252925,2023-07-03 07:42:50.444595,9
1.4034951447464585,103.86646655865344,2024-01-16 16:25:07.444595,6
1.366168210351196,103.84230544401662,2023-11-24 15:38:39.444595,6
1.4427635397717273,103.81989909399255,2024-04-17 23:50:14.444595,4
1.4075362551562485,103.83674753222519,2024-02-19 18:31:25.444595,9
1.3989196083327453,103.87068718094201,2023-07-10 18:37:50.444595,8
1.4048900973990028,103.86495342241753,2024-05-12 04:48:54.444595,5
1.4203134232468446,103.89279761665983,2024-05-11 05:25:08.444595,8
1.3743139495027563,103.88668609136595,2023-06-13 00:47:42.444595,2
1.3838043168437701,103.88161507522665,2023-12-02 09:08:49.444595,4
1.3630828123872636,103.89114508753508,2023-08-22 23:39:58.444595,6
1.360481230646837,103.8276337152737,2023-12-07 23:16:48.444595,9
1.4438809628982328,103.83695235401396,2024-02-11 04:28:11.444595,6
1.4213505874554215,103.8379893903786,2023-10-18 07:21:49.444595,9
1.3939504689479323,103.85604505887098,2024-04-27 00:50:28.444595,8
1.3650156090770655,103.86682182295428,2023-11-29 14:30:51.444595,4
1.3679792129947432,103.82867166830404,2023-09-06 04:46:43.444595,6
1.3463832076356264,103.80194624673092,2023-06-14 17:45:44.444595,7
1.3877858288113933,103.83992223836579,2023-11-03 23:19:15.444595,6
1.3742975470193513,103.83085279595544,2023-11-26 00:21:10.444595,4
1.4165977837697006,103.89421847190181,2023-08-05 07:43:57.444595,3
1.381552702322173,103.8888265040544,2024-02-23 09:11:01.444595,4
1.35975640453156,103.88603106783435,2024-04-24 13:09:58.444595,2
1.3427146601230464,103.86529997609453,2024-05-03 20:58:06.444595,7
1.3473974594609575,103.83442891646989,2023-11-01 03:40:48.444595,4
1.4147332050848425,103.85488492673993,2023-10-12 16:13:05.444595,8
1.389906652901165,103.88152250407164,2023-08-11 18:38:25.444595,8
1.3990237132219594,103.80986103687228,2023-09-06 02:31:26.444595,6
1.4386338422344376,103.88010748802553,2023-10-02 14:18:55.444595,3
1.4489372842136374,103.80411797913281,2023-10-11 06:01:34.444595,2
1.3638586682838323,103.88164210312144,2023-12-15 20:40:59.444595,8
1.412938602341011,103.88075638041599,2023-07-11 18:33:21.444595,6
1.3689654614410867,103.80510073088287,2023-10-25 03:31:00.444595,1
1.3422716099412302,103.8627160711462,2023-07-23 13:19:53.444595,4
1.4234216519219756,103.8502453074313,2023-11-05 20:44:37.444595,8
1.3752018865904716,103.81698195031717,2023-08-26 11:01:20.444595,2
1.3821810283589089,103.81483789376773,2023-10-24 06:51:38.444595,1
1.4047148824908966,103.87732591260671,2023-10-02 17:06:20.444595,9
1.4314153300759809,103.85676927488369,2023-12-13 19:38:38.444595,2
1.4091880027950263,103.89829991349166,2023-06-20 11:01:22.444595,8
1.4359915720992134,103.89822477772884,2023-07-12 12:27:18.444595,8
1.37008962382972,103.89926669934643,2023-10-26 05:43:52.444595,7
1.427785151730382,103.81186155183657,2023-11-27 14:40:34.444595,1
1.3604199538736548,103.89382561369641,2023-07-06 12:23:03.444595,6
1.444807082266914,103.82445696090205,2024-02-22 09:12:22.444595,6
1.4156237104026597,103.84582122597587,2023-12-26 19:14:26.444595,7
1.3637058444824914,103.87574065558218,2023-07-10 03:02:21.444595,6
1.4442107649537816,103.82036209320772,2023-12-02 10:59:46.444595,4
1.4203941387447174,103.85663116055544,2023-08-23 05:14:11.444595,4
1.367933580685453,103.8185816748226,2024-02-07 07:50:23.444595,9
1.363464317510423,103.81047361066813,2024-03-05 18:05:47.444595,4
1.397002078532373,103.81165586124295,2023-09-24 10:16:29.444595,4
1.3428228989859985,103.83576390348482,2023-08-27 20:48:02.444595,4
1.3628217082985221,103.80046548368371,2023-12-09 17:57:39.444595,7
1.3867154015626657,103.84248539212017,2023-12-25 07:24:46.444595,5
1.381158697836765,103.86641971050811,2024-03-17 08:54:07.444595,3
1.3909932966801293,103.8401688185004,2024-01-27 15:04:00.444595,6
1.3705391576924206,103.80857946005199,2023-08-24 12:18:00.444595,2
1.4045462781103986,103.80626888620236,2023-07-22 02:43:45.444595,9
1.4350241166515554,103.82781165127649,2024-02-04 11:01:47.444595,9
1.3529285041558237,103.81693126905436,2024-02-28 11:13:53.444595,6
1.3969117017869526,103.8965094973218,2023-12-18 09:08:53.444595,9
1.3545274916979668,103.8151230224974,2023-09-27 16:41:12.444595,4
1.4188545649311852,103.8805462437405,2023-07-09 02:44:28.444595,1
1.3835665673088022,103.85861079417411,2024-02-23 20:14:27.444595,7
1.402196344304436,103.85692869199843,2024-03-29 10:55:52.444595,4
1.3601607819835486,103.85120807159238,2024-03-17 20:18:56.444595,2
1.3559332535277715,103.8971763076114,2023-12-27 15:19:40.444595,8
1.3936861908713851,103.83638447750917,2023-10-15 19:05:30.444595,9
1.3791174011634952,103.87879157509539,2023-08-26 10:02:47.444595,4
1.4434475139778093,103.8555294107467,2023-07-07 10:20:00.444595,8
1.424185777918766,103.83956336676258,2024-02-21 04:11:38.444595,7
1.42235299818356,103.89554659333058,2023-09-22 16:20:31.444595,8
1.4394091713720527,103.85983159693647,2024-02-08 14:57:14.444595,7
1.349176467898622,103.8118916942146,2024-05-17 07:55:57.444595,7
1.4007411716914648,103.84175392009969,2023-06-28 10:24:19.444595,8
1.4042923675851346,103.87815817276817,2024-01-30 12:03:24.444595,9
1.445813001640195,103.86937470232392,2024-01-05 07:20:37.444595,6
1.3721362279471805,103.89163403298366,2024-05-16 16:47:09.444595,7
1.3664911657906993,103.82593773841415,2024-02-15 01:15:11.444595,4
1.3510323336492047,103.87581937163539,2024-04-16 04:20:19.444595,8
1.3418072592550623,103.84598752073946,2023-06-20 02:50:06.444595,3
1.4422482248471409,103.85736097469669,2023-08-15 03:23:13.444595,8
1.413690820125,103.89550466810063,2023-11-04 20:54:38.444595,9
1.4263668203225452,103.89792863199892,2023-11-10 21:46:22.444595,3
1.3709903116329345,103.88615909639256,2024-02-26 12:33:02.444595,4
1.404505118280496,103.83590970877303,2024-01-17 15:53:58.444595,2
1.347035079273308,103.88877008357274,2024-03-03 18:29:07.444595,9
1.3934190355528084,103.86386091776414,2024-05-29 08:11:11.444595,2
1.447524465371889,103.84299967804708,2023-08-08 10:56:47.444595,1
1.436415576984825,103.80357426825005,2023-06-20 23:34:56.444595,1
1.3771974847020532,103.87701281241917,2023-11-28 15:30:44.444595,6
1.4457727169995649,103.85021055807242,2023-06-05 16:38:26.444595,2
1.3654871789118326,103.8786188499465,2023-07-06 22:31:28.444595,6
1.4444250704657249,103.87480227993433,2024-02-25 17:14:54.444595,1
1.4435515475177148,103.87935673680484,2024-01-26 12:33:48.444595,4
1.427912284608763,103.83006511586967,2023-11-16 17:25:02.444595,9
1.409349273055347,103.88007985990677,2023-12-03 15:23:52.444595,1
1.4361716763287442,103.85488463284662,2024-05-28 12:00:51.444595,9
1.3722322312958577,103.84733262004491,2023-10-31 06:21:46.444595,5
1.433383791084421,103.86751259138208,2024-05-09 10:35:26.444595,7
1.4079664361109276,103.80213586829383,2023-11-22 01:34:45.444595,1
1.341456054353479,103.81023168158876,2023-10-07 04:17:41.444595,2
1.3781956869725442,103.82921773651675,2024-04-27 15:29:05.444595,8
1.3562954947042982,103.89829901099579,2024-03-06 20:10:37.444595,3
1.4480012328800078,103.8139745778865,2024-02-21 00:35:23.444595,7
1.3926207337743988,103.83305963007592,2024-04-06 06:52:31.444595,4
1.3947130502048528,103.80510530646919,2024-03-04 07:34:01.444595,5
1.4103419768038596,103.83312688802927,2023-06-18 20:50:20.444595,5
1.380544306674258,103.83203262865108,2024-03-22 00:01:09.444595,6
1.355059029885416,103.89468071709446,2024-04-05 19:23:12.444595,1
1.4304329506513669,103.88451540869957,2023-08-11 10:47:45.444595,1
1.3608832703093034,103.83827642192428,2024-02-26 23:32:00.444595,9
1.3962450880801103,103.80247690580393,2024-03-14 08:21:00.444595,7
1.3646748731872214,103.88310311139954,2023-09-14 19:15:36.444595,7
1.3507628932943438,103.86605361771446,2023-09-18 01:26:16.444595,5
1.4348410669163851,103.81523644836513,2024-02-09 23:53:26.444595,9
1.4470211437925442,103.89960712710102,2024-02-04 01:25:35.444595,1
1.44569181238693,103.81002334374242,2023-10-13 17:19:57.444595,8
1.4397211049143297,103.88671145415937,2023-10-24 16:53:32.444595,6
1.4251452065968502,103.82942661641297,2024-03-09 19:17:12.444595,7
1.3766459667231508,103.84353534663252,2024-05-10 14:57:19.444595,4
1.3489211528986798,103.87954565267763,2023-06-27 10:20:39.444595,1
1.3847965288555188,103.86775083559941,2024-03-20 17:18:42.444595,5
1.3655457556388038,103.8937864374444,2023-12-12 12:05:32.444595,3
1.354573639823378,103.86211403254605,2023-09-13 00:59:57.444595,2
1.3458769899965508,103.80978101614791,2023-12-27 01:48:51.444595,8
1.4198153800631637,103.8884360363242,2023-12-11 15:10:19.444595,2
1.3412570204487535,103.87691555249886,2023-09-05 10:56:01.444595,1
1.4247638823353053,103.87118704508933,2024-01-09 20:21:43.444595,3
1.3561641309940413,103.80537335473537,2023-06-22 12:31:11.444595,8
1.3487474290845431,103.83962227446618,2023-11-09 19:41:57.444595,9
1.3498563337662466,103.81674358194596,2024-02-25 16:01:48.444595,9
1.4139252588089306,103.88219039084079,2023-11-06 14:42:34.444595,1
1.366990393083813,103.8700528622818,2023-06-11 15:09:51.444595,7
1.3862593413348108,103.88830775973192,2023-10-06 05:21:54.444595,6
1.401310567045631,103.89665751069242,2023-07-12 06:13:57.444595,5
1.4346606291211672,103.87747476141925,2023-06-26 22:18:12.444595,8
1.419974868898246,103.89942330832208,2023-08-17 20:30:11.444595,5
1.3697360695762586,103.86147698861443,2023-06-26 00:25:48.444595,1
1.3544631079220242,103.80371296038915,2024-05-17 15:02:54.444595,7
1.3460911752463318,103.80142515151503,2023-06-17 20:16:53.444595,5
1.3731758497929036,103.83421038752037,2023-10-14 06:37:06.444595,7
1.3688329964163646,103.88234717190676,2024-03-31 06:49:45.444595,5
1.390175462348053,103.88661347063248,2024-05-22 17:22:32.444595,1
1.4151609469102449,103.89608125288227,2023-06-09 16:59:07.444595,3
1.4165187990202743,103.80651214685489,2023-11-07 11:33:02.444595,9
1.3711870731240383,103.80445711109877,2023-09-20 22:05:13.444595,8
1.3817919651490134,103.8913283596367,2024-01-28 23:52:25.444595,9
1.3599266057910593,103.83050466983629,2024-04-26 01:37:26.444595,7
1.426740006353717,103.85579874006096,2024-03-17 07:31:45.444595,5
1.3462532884076566,103.89824448830008,2024-04-03 20:25:38.444595,5
1.4166696965897485,103.84004485347359,2023-08-03 04:14:29.444595,9
1.4256564935535214,103.86658713983098,2023-09-15 05:19:11.444595,5
1.4255148318033628,103.8400879563632,2023-10-01 03:39:55.444595,6
1.368536482077989,103.87681946644628,2023-06-17 18:57:27.444595,4
1.381119445172582,103.8527714725573,2024-05-04 20:15:21.444595,5
1.4046359598716027,103.82375231379864,2024-03-29 09:23:08.444595,3
1.3700104092666914,103.82713061012585,2023-10-20 05:29:18.444595,3
1.3807938079139679,103.82580592125385,2023-06-14 12:17:15.444595,8
1.3616759708204205,103.85323203282586,2024-04-08 04:41:31.444595,6
1.3905841472131608,103.87031890160156,2023-07-03 01:31:56.444595,3
1.3449073531379527,103.89492799000432,2023-12-28 16:13:15.444595,2
1.427977547302768,103.8694087375083,2023-07-14 21:57:22.444595,5
1.3484652091685296,103.87811928439625,2023-07-22 05:19:43.444595,5
1.3970718663714679,103.81689261158645,2023-08-04 03:32:49.444595,2
1.3737491109499715,103.83740626250074,2023-07-11 02:46:04.444595,9
1.4035297243714513,103.84137802198583,2024-03-22 04:15:00.444595,3
1.4455376674916767,103.86863802300005,2023-09-14 21:58:34.444595,6
1.4110127268901604,103.82958919763769,2024-04-27 23:33:38.444595,9
1.3438898679331042,103.83032919214196,2023-06-05 03:28:15.444595,3
1.3873442683458868,103.83558891546409,2024-01-13 15:50:40.444595,5
1.3961018537550076,103.88103020815433,2023-11-09 04:09:35.444595,7
1.3989795244173797,103.85775900900434,2023-09-14 23:21:12.444595,2
1.4149531761664222,103.80752772798327,2024-05-04 02:54:50.444595,3
1.3705355707504943,103.80782460996905,2023-10-11 09:16:33.444595,7
1.3541746622012953,103.83712869442824,2024-03-23 09:04:30.444595,3
1.3831943244201803,103.87665910506063,2023-11-02 04:14:50.444595,1
1.4452046295075542,103.86886834264787,2024-03-07 08:49:57.444595,1
1.360584398092593,103.87079823546512,2023-07-26 10:01:07.444595,7
1.439438235042106,103.87672100660541,2024-02-05 19:56:55.444595,7
1.3998186545085058,103.82871527128863,2023-07-21 15:36:01.444595,3
1.3902602563810342,103.8548256281942,2023-07-27 03:42:35.444595,4
1.4370245551252878,103.85433526403168,2024-03-23 21:13:11.444595,3
1.3904464357945445,103.873963250118,2023-07-11 03:27:53.444595,1
1.4196584400272698,103.89568705691057,2023-08-16 23:34:58.444595,7
1.3838927853873413,103.82779899447955,2023-11-29 18:40:39.444595,2
1.4394448832191054,103.8793281672757,2023-11-13 00:33:54.444595,5
1.415902752221035,103.86599705485233,2023-12-09 23:22:49.444595,5
1.416958425967557,103.85802378708635,2024-03-01 18:28:27.444595,3
1.376049244171283,103.87748797793475,2024-02-05 23:33:00.444595,6
1.4232456507010578,103.89440324664281,2023-06-01 17:08:11.444595,3
1.4099667160991856,103.80366914178694,2023-10-05 14:27:21.444595,4
1.3664022300717682,103.81474001025133,2024-03-12 14:25:56.444595,3
1.3576592704733783,103.87562872315011,2024-04-06 06:56:19.444595,4
1.4276030621969065,103.808379135291,2024-01-25 17:12:39.444595,9
1.4455083263338744,103.85161237007411,2024-02-24 19:55:34.444595,3
1.3903952709986047,103.82198607766416,2023-07-22 20:05:17.444595,5
1.4050082581856054,103.82742957038427,2023-06-06 15:27:12.444595,8
1.434349490861291,103.87018404829445,2023-08-06 12:00:31.444595,4
1.3902945798689244,103.80301927732687,2023-12-18 03:28:02.444595,4
1.444706192451601,103.8873319427902,2024-05-03 03:56:43.444595,4
1.403332627824936,103.84444789553523,2023-11-25 16:33:14.444595,7
1.4302843832771446,103.85023932939072,2023-10-16 08:06:16.444595,3
1.4399728090254011,103.85400479636937,2024-02-01 05:49:52.444595,6
1.4297076200645424,103.86455442945795,2023-10-10 12:55:43.444595,9
1.3575355909793851,103.83448565866227,2024-02-03 17:55:20.444595,8
1.409178828296787,103.81011074905635,2023-12-29 02:33:48.444595,4
1.3838277684481646,103.83183789366662,2023-07-25 13:19:11.444595,4
1.3468984247225682,103.81681421180228,2024-04-06 11:10:07.444595,8
1.3866435477078827,103.85561331794504,2023-11-29 03:28:43.444595,3
1.3684552473578349,103.83180286309604,2024-05-17 20:25:42.444595,3
1.433394213927136,103.89580671779935,2023-10-20 05:26:58.444595,1
1.3436635089201368,103.89657342779803,2024-03-31 09:53:50.444595,8
1.4454880994049821,103.86201258805683,2023-09-17 11:19:00.444595,1
1.3790905733319123,103.86174972676673,2023-11-14 18:31:48.444595,6
1.3792377579442798,103.89853785645671,2023-11-20 23:28:06.444595,5
1.341796135295208,103.88872831512353,2023-11-29 20:33:31.444595,9
1.3603755557759802,103.87650699491581,2024-02-26 10:32:18.444595,7
1.384138545088397,103.83135906117427,2024-05-08 07:23:57.444595,5
1.4422220559032985,103.83655390281181,2023-09-15 02:07:46.444595,2
